RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.016644087,48,0,0.306091215,3266.0,3,0,1,0,1.0,was_in_trouble
0.183712379,51,1,0.332133573,5000.0,9,0,2,1,0.0,was_in_trouble
0.051900921,77,0,0.019996001,5000.0,7,0,0,0,0.0,was_in_trouble
0.049534268,72,0,0.16452837,11067.0,19,0,1,0,1.0,was_in_trouble
0.671969874,74,0,0.969503812,8000.0,14,0,2,0,0.0,was_in_trouble
1.039481324,45,0,0.05974765,8083.0,2,0,0,0,0.0,was_in_trouble
0.001764602,48,0,277.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.005399892,79,0,0.507053828,7300.0,9,0,1,0,0.0,was_in_trouble
0.596208288,56,2,0.895018747,5600.0,12,0,1,0,0.0,was_in_trouble
0.16076518,25,0,1250.0,5400.0,8,0,0,0,0.0,was_in_trouble
0.105736783,70,0,0.492332099,1890.0,6,0,1,0,2.0,was_in_trouble
0.059198979,39,0,32.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.022780833,56,0,0.292891422,6667.0,7,0,2,0,0.0,was_in_trouble
0.026050107,58,0,95.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.83963248,67,1,0.519081819,7100.0,14,0,1,0,0.0,was_in_trouble
0.086102373,45,0,0.616501259,6750.0,9,0,4,0,0.0,was_in_trouble
0.048801493,78,0,0.229554089,5000.0,6,0,1,0,0.0,was_in_trouble
0.023351826,53,0,5.0,5400.0,2,2,0,0,2.0,was_not_in_trouble
0.008591146,41,0,1621.0,5400.0,6,0,2,0,0.0,was_in_trouble
0.368996252,54,2,0.473994478,13400.0,21,0,2,0,1.0,was_in_trouble
0.0,33,0,0.160119983,7000.0,6,0,1,0,0.0,was_in_trouble
0.675436647,47,5,0.677991137,8800.0,14,6,4,2,1.0,was_not_in_trouble
0.30801787,57,0,0.175508721,13759.0,9,0,2,0,1.0,was_not_in_trouble
0.050476156,31,0,0.098731574,5833.0,10,0,0,0,0.0,was_in_trouble
0.010094597,72,1,0.237173993,8166.0,9,0,2,0,0.0,was_in_trouble
0.591321334,42,1,0.389230319,6833.0,13,0,1,0,2.0,was_not_in_trouble
0.050183719,58,0,1528.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.364390379,49,0,0.88968073,7015.0,10,0,6,0,0.0,was_not_in_trouble
0.398717785,71,0,0.722515723,3974.0,14,0,1,0,0.0,was_in_trouble
0.9999999,47,1,620.0,5400.0,1,1,1,0,0.0,was_not_in_trouble
0.296936245,31,0,1045.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.9999999,38,0,0.858428314,5000.0,6,0,1,0,3.0,was_not_in_trouble
0.840855844,56,1,9564.0,5400.0,14,0,3,0,1.0,was_in_trouble
0.9999999,48,0,0.039588689,5834.0,3,0,0,0,2.0,was_in_trouble
0.204526608,55,0,0.164646836,8168.0,8,0,1,0,0.0,was_in_trouble
0.194744797,43,0,0.300169862,4120.0,12,0,0,0,0.0,was_in_trouble
0.830732776,66,0,1.192718552,4586.0,14,0,2,0,0.0,was_in_trouble
0.9999999,60,0,0.0,2712.0,1,0,0,0,0.0,was_in_trouble
0.755756106,47,0,0.220772193,31416.0,11,0,3,0,1.0,was_in_trouble
0.9999999,32,0,0.946872322,3500.0,6,1,2,0,2.0,was_in_trouble
0.103275871,39,0,0.224507284,3500.0,7,0,1,0,4.0,was_in_trouble
0.577449623,35,1,0.47316072,6333.0,6,0,2,0,0.0,was_not_in_trouble
0.186138318,50,0,3452.0,5400.0,14,0,3,0,0.0,was_in_trouble
0.279773465,32,0,0.165833578,3400.0,10,0,0,0,0.0,was_in_trouble
0.9999999,61,0,0.317428428,3981.0,4,0,1,0,1.0,was_in_trouble
1.097587481,40,6,1135.0,5400.0,7,4,0,5,0.0,was_not_in_trouble
0.058930477,33,0,0.004888346,9000.0,3,0,0,0,0.0,was_in_trouble
0.064340412,47,2,0.305611105,8500.0,8,0,2,0,3.0,was_in_trouble
0.029037051,78,0,0.00469953,10000.0,8,0,0,0,0.0,was_in_trouble
0.068762929,51,0,1486.0,5400.0,10,0,2,0,2.0,was_in_trouble
0.044645173,46,0,0.204909919,5050.0,12,0,2,0,2.0,was_in_trouble
0.077504216,47,0,0.240939765,4000.0,12,0,2,0,3.0,was_in_trouble
0.020266762,65,1,5293.0,5400.0,17,0,2,0,2.0,was_in_trouble
0.005999931,47,0,0.283992501,11200.0,10,0,2,0,3.0,was_in_trouble
0.01474044,66,0,0.004403831,9082.0,6,0,0,0,0.0,was_in_trouble
0.600709069,46,0,0.443111378,5000.0,4,0,1,0,3.0,was_in_trouble
0.953967923,32,1,0.091396477,3916.0,7,3,0,1,0.0,was_not_in_trouble
0.008455844,79,0,0.001142748,10500.0,8,0,0,0,0.0,was_in_trouble
0.048550653,81,0,0.159157689,4083.0,8,0,1,0,0.0,was_in_trouble
0.05824636,79,0,0.004977876,5423.0,4,0,0,0,0.0,was_in_trouble
0.00807114,43,0,0.392101316,6000.0,9,0,1,0,2.0,was_in_trouble
0.074697913,56,0,0.551335972,8083.0,14,0,4,0,2.0,was_in_trouble
0.315789474,26,0,0.125678378,3500.0,6,0,0,0,0.0,was_in_trouble
0.0,44,0,0.33925144,2083.0,7,0,0,0,3.0,was_in_trouble
0.062475777,78,0,24.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.256380827,63,0,0.2358502,8250.0,11,0,2,0,0.0,was_in_trouble
0.13167959,34,0,0.187707641,601.0,6,0,0,0,1.0,was_in_trouble
0.051713174,61,0,2674.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.470562883,26,0,0.973856209,764.0,6,0,0,1,0.0,was_in_trouble
0.452058348,32,0,0.358453962,6700.0,12,0,0,0,2.0,was_in_trouble
0.9999999,72,0,0.0,1100.0,1,0,0,0,0.0,was_in_trouble
0.0,77,0,0.070158805,4218.0,3,0,0,0,0.0,was_in_trouble
0.288149242,36,0,0.091905837,3100.0,8,0,0,0,0.0,was_in_trouble
0.307248852,33,0,0.184658105,2880.0,6,0,0,0,0.0,was_in_trouble
0.202797203,25,0,0.017595308,340.0,1,0,0,1,0.0,was_in_trouble
0.432493121,57,0,0.381061894,10000.0,8,0,1,0,3.0,was_in_trouble
0.046232575,39,0,0.35265886,5208.0,7,0,2,0,2.0,was_in_trouble
0.0,76,0,0.0,4000.0,4,0,0,0,0.0,was_in_trouble
0.004744371,57,0,0.286742651,5000.0,18,0,1,0,0.0,was_in_trouble
0.171191244,45,0,0.420572428,8000.0,10,0,2,0,3.0,was_in_trouble
0.048757136,63,0,0.042527663,7500.0,6,0,0,0,0.0,was_in_trouble
0.060477581,72,0,384.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.081986336,28,0,502.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.004595679,76,0,0.353689567,2357.0,11,0,1,0,0.0,was_in_trouble
0.140241235,71,0,0.009570061,7000.0,8,0,0,0,0.0,was_in_trouble
0.425586297,59,0,0.259790035,6000.0,11,0,1,0,0.0,was_in_trouble
0.02459393,53,0,0.082315454,13180.0,3,0,0,0,1.0,was_in_trouble
0.013681534,65,0,0.20555962,4100.0,4,0,1,0,1.0,was_in_trouble
0.05114077,49,1,0.379862014,10000.0,11,0,3,0,4.0,was_in_trouble
0.0,26,0,0.378197998,898.0,2,0,0,0,0.0,was_in_trouble
0.005835059,73,0,0.015837104,441.0,7,0,0,0,0.0,was_in_trouble
0.052947642,53,0,0.165897498,4116.0,7,0,0,0,0.0,was_in_trouble
0.082944327,52,0,0.069028992,2172.0,7,0,0,0,3.0,was_in_trouble
0.596111551,63,0,0.260094129,4036.0,21,0,0,0,0.0,was_in_trouble
0.439623599,47,0,0.422974271,9366.0,11,0,1,1,3.0,was_in_trouble
0.275833728,57,0,331.0,5400.0,5,0,0,0,1.0,was_in_trouble
0.017900152,31,0,0.203427308,16280.0,23,0,3,0,2.0,was_in_trouble
0.239893338,54,0,2149.0,5400.0,5,0,1,0,0.0,was_in_trouble
0.005709493,49,0,798.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.0345986,75,0,0.007998,4000.0,5,0,0,0,0.0,was_in_trouble
0.008305311,59,0,2363.0,5400.0,17,0,1,0,0.0,was_in_trouble
0.332312666,62,0,0.271136506,11200.0,16,0,1,0,1.0,was_in_trouble
0.0509983,40,0,0.155957048,5866.0,3,0,1,0,2.0,was_in_trouble
0.9999999,32,0,0.156173743,2048.0,1,0,0,0,2.0,was_not_in_trouble
0.113819045,78,0,0.105671965,5535.0,15,0,0,0,0.0,was_in_trouble
0.320059362,61,0,0.500116252,4300.0,9,0,1,0,0.0,was_in_trouble
0.122496476,61,0,0.295286247,19580.0,17,0,3,0,0.0,was_in_trouble
0.011138925,73,0,0.195375963,4800.0,7,0,2,0,0.0,was_in_trouble
0.782811459,50,2,0.607763485,4430.0,13,1,1,0,0.0,was_not_in_trouble
0.024441592,74,0,241.0,0.0,8,2,0,0,1.0,was_in_trouble
0.037765253,74,0,0.004127868,10416.0,3,0,0,0,0.0,was_in_trouble
0.048478988,56,0,97.0,5400.0,17,0,0,0,0.0,was_in_trouble
0.9999999,71,0,0.0,1200.0,0,0,0,0,0.0,was_in_trouble
0.048723642,72,1,0.229577042,10000.0,9,0,3,0,0.0,was_in_trouble
0.122281953,43,0,0.617289648,6500.0,13,0,1,0,3.0,was_in_trouble
0.110853976,52,0,0.061992251,8000.0,4,0,0,0,1.0,was_in_trouble
0.441343163,49,0,0.23611752,6500.0,19,0,0,0,1.0,was_in_trouble
0.000971401,83,0,1037.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.784245702,60,0,0.617184084,4573.0,10,0,1,0,0.0,was_not_in_trouble
0.9999999,52,1,0.160593357,3100.0,1,1,0,0,2.0,was_in_trouble
0.015873848,84,0,0.011662779,3000.0,11,0,0,0,1.0,was_in_trouble
0.057060942,51,0,970.0,5400.0,7,0,1,0,0.0,was_in_trouble
1.119576085,49,2,0.196979232,4766.0,7,0,0,0,2.0,was_in_trouble
0.99690881,56,1,2.642271546,5000.0,13,0,1,0,1.0,was_in_trouble
0.421852341,41,1,0.48789158,4500.0,6,0,1,0,3.0,was_in_trouble
0.600126115,29,0,0.232245681,2083.0,4,0,0,0,0.0,was_in_trouble
0.220195216,55,0,0.508759299,8333.0,13,0,1,0,0.0,was_in_trouble
0.014232859,57,0,1775.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.889055472,25,1,0.191523391,2500.0,5,0,0,0,0.0,was_in_trouble
0.996018516,42,0,0.86525974,1847.0,7,0,0,0,2.0,was_in_trouble
1.008680362,75,2,0.501831502,10100.0,12,0,2,0,1.0,was_in_trouble
0.058462515,41,0,1248.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.162865762,47,0,0.484416189,6448.0,27,0,2,0,1.0,was_in_trouble
0.9999999,68,0,0.305441963,3178.0,3,0,0,0,0.0,was_in_trouble
0.903246595,62,1,0.322031533,21500.0,18,0,2,0,0.0,was_in_trouble
0.006286331,48,1,11622.0,5400.0,19,0,5,0,2.0,was_in_trouble
0.116168109,60,0,0.093791179,12900.0,6,0,1,0,2.0,was_in_trouble
0.921323147,56,0,0.270670583,16000.0,6,0,2,0,0.0,was_in_trouble
0.191938975,50,0,1044.0,5400.0,12,0,1,0,1.0,was_in_trouble
0.0,61,0,0.0,2500.0,5,0,0,0,0.0,was_in_trouble
0.06659788,53,0,0.450531139,4800.0,9,0,1,0,0.0,was_in_trouble
0.391022452,54,0,0.610115095,9035.0,10,0,3,0,5.0,was_in_trouble
0.008347584,65,0,0.143809365,6000.0,7,0,1,0,0.0,was_in_trouble
0.024637305,53,0,1.018392643,2500.0,12,0,3,0,0.0,was_in_trouble
0.0,53,0,0.306481755,10166.0,8,0,1,0,0.0,was_in_trouble
0.543464478,43,0,0.577284543,5000.0,8,0,1,0,0.0,was_in_trouble
0.189468984,50,0,0.290118314,6000.0,12,0,1,0,0.0,was_not_in_trouble
0.082697243,77,0,85.0,0.0,6,0,0,0,1.0,was_in_trouble
0.261818788,66,0,0.051824696,6000.0,3,0,0,0,0.0,was_in_trouble
0.051912685,46,0,1.713602781,2300.0,9,0,4,0,0.0,was_in_trouble
0.005046771,58,0,0.382040383,11291.0,17,0,2,0,0.0,was_in_trouble
0.878243513,34,1,0.017568919,7000.0,2,3,0,0,2.0,was_in_trouble
0.108142697,26,0,0.003166139,6000.0,4,0,0,0,0.0,was_in_trouble
0.723600948,69,0,0.37804878,5083.0,13,0,0,0,0.0,was_in_trouble
0.005502587,50,0,0.407504363,4583.0,17,0,1,0,2.0,was_in_trouble
1.152748037,22,3,0.200532978,1500.0,7,0,0,0,0.0,was_in_trouble
0.947443588,30,0,0.131364799,4300.0,2,0,0,0,1.0,was_in_trouble
0.728734966,44,0,0.046068138,4666.0,3,0,0,0,0.0,was_in_trouble
0.5024999,53,0,0.492363232,3600.0,6,0,1,0,2.0,was_in_trouble
0.474193855,45,0,0.374513943,9000.0,10,0,1,0,3.0,was_in_trouble
0.069857251,65,0,0.010189506,10500.0,4,0,0,0,0.0,was_in_trouble
0.027941207,69,0,0.237028099,5800.0,14,0,1,0,0.0,was_in_trouble
0.7122,39,0,2120.0,5400.0,4,0,1,0,1.0,was_in_trouble
0.099090091,68,0,0.035197653,15000.0,4,0,0,0,0.0,was_in_trouble
0.038664459,60,0,0.07743547,1200.0,7,0,0,0,0.0,was_in_trouble
0.013863739,81,0,0.016928658,4134.0,7,0,0,0,0.0,was_in_trouble
0.032700493,81,0,0.003998857,3500.0,3,0,0,0,0.0,was_in_trouble
0.922442913,36,0,0.127980311,6500.0,8,0,0,0,3.0,was_in_trouble
0.544067187,84,0,0.439813878,4942.0,8,0,2,0,0.0,was_in_trouble
0.001872956,80,0,782.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.005290168,45,0,0.157141953,15800.0,19,0,2,0,2.0,was_in_trouble
0.02527043,72,0,8.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.293085007,86,0,1.109278351,3394.0,16,0,1,0,0.0,was_in_trouble
0.062868733,60,0,0.428006127,7833.0,30,0,2,0,0.0,was_in_trouble
0.004626548,74,0,1080.0,5400.0,10,0,1,0,0.0,was_in_trouble
0.603677521,72,0,0.329550415,4581.0,7,0,1,0,2.0,was_in_trouble
0.9999999,54,0,0.674586033,4166.0,7,0,2,0,2.0,was_in_trouble
0.9999999,22,0,0.0,0.0,0,0,0,0,0.0,was_in_trouble
0.219478719,82,0,2927.0,5400.0,8,0,2,0,0.0,was_in_trouble
0.138630765,63,0,0.45961555,11600.0,7,0,1,0,1.0,was_in_trouble
0.140495804,58,1,0.240335793,14770.0,12,0,2,0,4.0,was_in_trouble
0.833578359,52,0,0.083824821,7968.0,6,0,0,0,1.0,was_not_in_trouble
0.0,46,0,1.220243674,3200.0,8,0,3,0,2.0,was_in_trouble
0.369431528,68,0,0.752738654,1916.0,5,0,1,0,0.0,was_in_trouble
0.799506558,44,0,0.367686979,10682.0,9,0,2,0,1.0,was_in_trouble
0.070018343,61,0,0.219120069,12750.0,6,0,1,0,0.0,was_in_trouble
0.065411538,55,0,0.193761248,6667.0,8,0,2,0,1.0,was_in_trouble
0.014136956,77,0,0.204205161,3138.0,4,1,0,0,0.0,was_in_trouble
0.008390194,61,0,0.0104453,1818.0,4,0,0,0,0.0,was_in_trouble
0.029980013,27,0,0.00076864,1300.0,1,0,0,0,0.0,was_in_trouble
0.489192547,48,0,0.387089033,4166.0,8,0,1,0,1.0,was_in_trouble
0.023192136,48,1,0.082734676,62500.0,15,0,2,1,3.0,was_in_trouble
0.426635585,72,0,0.867687726,4700.0,14,0,2,1,0.0,was_not_in_trouble
0.414708635,43,0,3086.0,5400.0,6,0,3,0,0.0,was_in_trouble
0.018899622,43,0,0.565932817,48374.0,11,0,9,0,5.0,was_in_trouble
0.057549891,61,0,0.26910343,7550.0,9,0,1,0,0.0,was_in_trouble
0.042988971,55,0,39.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.56071964,60,2,0.339211364,4082.0,3,2,1,2,0.0,was_in_trouble
0.727250689,54,0,3747.0,5400.0,8,0,2,0,2.0,was_in_trouble
0.384540356,34,0,0.442654818,3600.0,5,0,2,0,0.0,was_in_trouble
0.457488563,62,0,0.411049079,12000.0,14,0,1,0,2.0,was_in_trouble
0.0,52,0,2958.0,5400.0,8,0,2,0,0.0,was_in_trouble
0.662303427,43,1,0.48557555,3500.0,7,0,0,0,2.0,was_in_trouble
0.802232887,55,1,1678.0,5400.0,12,0,0,0,0.0,was_not_in_trouble
0.9999999,30,0,0.041828198,4900.0,1,0,0,0,2.0,was_in_trouble
0.9999999,26,0,0.0,2000.0,0,1,0,0,0.0,was_in_trouble
0.137045419,27,0,2661.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.146411953,75,0,1.272794663,1348.0,6,0,1,0,0.0,was_in_trouble
0.115094245,65,0,0.009198773,7500.0,3,0,1,0,1.0,was_in_trouble
0.076998717,58,0,0.124847994,7400.0,11,0,1,0,2.0,was_in_trouble
0.078138466,53,0,0.329869295,9333.0,8,0,1,0,2.0,was_in_trouble
0.9999999,57,0,0.0,13000.0,0,0,0,0,0.0,was_in_trouble
0.011542937,54,1,0.13830452,4800.0,12,0,1,0,3.0,was_in_trouble
0.07082828,74,0,620.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.617555426,59,1,0.471348452,4100.0,9,0,0,0,0.0,was_in_trouble
0.007428359,35,0,0.045912841,12000.0,9,0,0,0,1.0,was_in_trouble
0.0,69,0,21.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.99995007,38,0,2702.0,5400.0,7,0,2,0,2.0,was_in_trouble
0.007707106,83,1,828.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.9999999,50,0,0.000914181,8750.0,1,0,0,0,3.0,was_in_trouble
0.01332886,56,0,0.0059988,5000.0,5,0,0,0,0.0,was_in_trouble
0.661135708,46,0,0.564065159,4112.0,8,0,2,0,1.0,was_in_trouble
0.066093649,56,0,0.203823694,12500.0,6,0,3,0,1.0,was_in_trouble
0.212032832,67,0,0.306862203,3613.0,13,0,1,0,0.0,was_in_trouble
0.010752688,39,0,7.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.683905209,32,0,0.077475789,3200.0,8,0,0,0,0.0,was_in_trouble
0.0,46,0,0.159195596,8900.0,6,0,1,0,0.0,was_in_trouble
0.908094884,63,0,256.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.939232808,59,0,1.729255169,3530.0,24,0,3,0,1.0,was_in_trouble
0.049323917,50,0,0.494876281,4000.0,11,1,2,0,0.0,was_in_trouble
0.001799949,41,0,659.0,5400.0,3,0,0,0,1.0,was_in_trouble
0.003105825,33,0,0.305698372,4667.0,8,0,1,0,0.0,was_in_trouble
0.9999999,48,0,0.59311788,4300.0,6,0,2,0,1.0,was_in_trouble
0.043659828,45,0,0.060437729,9000.0,10,0,0,0,1.0,was_in_trouble
0.292134003,62,0,0.306169965,11166.0,11,0,1,0,1.0,was_in_trouble
1.000666223,39,0,1911.0,5400.0,5,0,2,0,0.0,was_in_trouble
0.0,62,0,0.355728854,5000.0,6,0,1,0,1.0,was_in_trouble
0.032721814,74,0,1017.0,5400.0,7,0,1,0,1.0,was_in_trouble
0.265117038,54,0,0.336702532,9200.0,14,0,3,0,1.0,was_in_trouble
0.094545273,75,0,0.706798569,4750.0,5,0,1,0,0.0,was_in_trouble
0.066592795,63,0,0.203841276,11037.0,8,0,1,0,0.0,was_in_trouble
0.724084842,51,0,0.822294426,4000.0,12,0,1,0,1.0,was_in_trouble
0.023339771,45,0,2516.0,5400.0,8,0,1,0,2.0,was_in_trouble
0.295889901,61,0,0.409097515,6880.0,8,0,2,0,0.0,was_in_trouble
0.509943661,49,0,0.404731728,7100.0,15,0,0,0,0.0,was_in_trouble
0.0506083,62,0,0.003063725,9791.0,5,0,0,0,0.0,was_in_trouble
0.9999999,52,1,1721.0,5400.0,5,3,0,0,0.0,was_in_trouble
0.002849953,69,0,0.002271695,2200.0,4,0,0,1,1.0,was_in_trouble
0.0,61,0,376.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.17606502,37,0,0.05677147,9000.0,9,0,0,0,0.0,was_in_trouble
0.004373346,45,0,10.0,5400.0,13,0,0,0,0.0,was_in_trouble
0.286324446,58,0,0.336408801,7044.0,28,0,1,0,3.0,was_in_trouble
0.463443376,42,0,1321.0,5400.0,17,0,0,0,0.0,was_not_in_trouble
0.60935133,57,0,0.469317923,13150.0,18,0,4,0,1.0,was_in_trouble
0.268918277,51,0,0.609331309,12516.0,8,0,3,0,2.0,was_in_trouble
0.0,69,0,0.529149978,4493.0,8,0,1,0,0.0,was_in_trouble
0.0,50,0,0.125850891,12339.0,5,0,2,0,1.0,was_in_trouble
0.003866409,76,0,0.113433991,2582.0,11,0,0,0,0.0,was_in_trouble
0.03284013,54,1,15588.0,5400.0,19,0,4,0,0.0,was_in_trouble
0.047206656,54,0,3672.0,5400.0,4,0,1,0,2.0,was_in_trouble
0.073751404,44,0,1342.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.019068757,39,0,0.481903619,5000.0,12,0,1,0,1.0,was_in_trouble
0.914454277,65,2,0.345923098,7333.0,8,1,1,0,1.0,was_not_in_trouble
0.370711354,60,0,0.369420588,8266.0,11,0,1,0,0.0,was_in_trouble
0.07648854,62,0,1165.0,5400.0,3,0,2,0,0.0,was_in_trouble
0.91250625,40,0,3422.0,5400.0,10,0,2,0,1.0,was_in_trouble
0.008422753,33,0,0.170414793,2000.0,6,0,0,0,0.0,was_in_trouble
0.9999999,54,0,0.049945457,12833.0,3,1,1,0,1.0,was_in_trouble
0.284353871,62,0,0.283572143,3000.0,6,0,1,0,0.0,was_in_trouble
0.889250427,36,0,0.241347485,6500.0,6,0,0,0,1.0,was_in_trouble
0.475620822,36,0,0.503681484,7333.0,18,0,1,0,1.0,was_in_trouble
0.9999999,51,0,0.0,2871.0,1,0,0,1,0.0,was_not_in_trouble
0.540876275,58,0,0.765474817,2600.0,12,0,1,0,0.0,was_in_trouble
0.922164215,37,0,0.420340976,1700.0,7,0,0,0,0.0,was_in_trouble
0.956808638,55,0,0.29605415,13000.0,13,0,2,0,1.0,was_in_trouble
0.080140448,50,0,0.233975371,9500.0,12,0,1,0,2.0,was_in_trouble
0.409446503,64,0,0.723877917,2784.0,8,0,1,0,0.0,was_in_trouble
0.0,37,0,0.0,6166.0,17,0,0,0,0.0,was_in_trouble
0.05300399,45,1,0.386818687,7191.0,14,0,3,0,2.0,was_in_trouble
0.554574238,38,0,0.137123268,7000.0,4,0,0,0,0.0,was_in_trouble
0.012880733,52,0,0.12556573,9500.0,7,0,2,0,0.0,was_in_trouble
0.743005977,56,0,0.724282227,8602.0,16,0,2,0,0.0,was_not_in_trouble
0.024056444,69,0,0.0199877,3251.0,8,0,0,0,0.0,was_in_trouble
0.0,86,0,0.00762987,6159.0,5,0,0,0,0.0,was_in_trouble
0.010376624,47,0,0.223885384,9352.0,9,0,2,0,0.0,was_in_trouble
0.149837261,71,0,5644.0,5400.0,8,0,3,0,0.0,was_in_trouble
0.512027405,53,0,0.573828187,6250.0,8,0,2,0,2.0,was_in_trouble
0.865758755,42,3,0.616890023,4700.0,8,2,1,0,4.0,was_in_trouble
0.03184678,80,0,0.008536279,7965.0,10,0,0,0,0.0,was_in_trouble
0.233565757,53,3,0.534116584,6638.0,11,0,2,1,2.0,was_in_trouble
0.256043599,71,1,641.0,0.0,5,0,0,0,0.0,was_in_trouble
0.684664772,48,0,0.051719541,3750.0,4,0,0,0,0.0,was_in_trouble
0.001178258,52,2,0.25408437,4100.0,7,0,1,1,0.0,was_in_trouble
0.529231855,36,0,134.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.297749239,43,0,0.266897747,1153.0,6,0,0,0,0.0,was_in_trouble
0.026429925,62,0,0.356023102,7271.0,17,0,3,0,0.0,was_in_trouble
0.903409659,42,0,0.127925557,10638.0,6,0,0,0,2.0,was_in_trouble
0.182529407,47,0,0.323519609,9000.0,5,0,1,0,3.0,was_in_trouble
0.0,60,0,0.267967634,2100.0,13,0,1,0,1.0,was_in_trouble
0.908193238,55,1,0.141847011,4666.0,9,0,0,2,0.0,was_in_trouble
0.331933172,46,0,0.542976211,5758.0,14,0,2,0,0.0,was_in_trouble
1.069572171,45,0,0.019954271,4810.0,2,0,0,0,1.0,was_in_trouble
0.025031752,51,0,0.130561555,9259.0,8,0,1,0,2.0,was_in_trouble
0.00112156,54,0,0.605776861,6300.0,15,0,2,0,1.0,was_in_trouble
0.014772044,87,0,0.007993441,4878.0,12,0,0,0,0.0,was_in_trouble
0.545298706,53,0,0.476269775,1200.0,8,0,0,0,0.0,was_in_trouble
0.025625872,49,0,31.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.0,27,0,0.246529706,1800.0,3,0,0,0,3.0,was_in_trouble
0.084472485,41,0,0.45091623,4583.0,7,0,2,0,0.0,was_in_trouble
0.868809731,31,4,0.279511156,10800.0,10,0,2,0,0.0,was_not_in_trouble
0.9999999,58,1,0.083127165,2020.0,2,2,0,0,0.0,was_in_trouble
0.711031802,48,1,0.545771241,10333.0,17,0,2,0,3.0,was_in_trouble
0.145122372,26,0,810.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.642714571,53,0,1374.0,5400.0,6,0,2,0,0.0,was_in_trouble
0.029751814,81,0,0.319148936,140.0,8,0,0,0,0.0,was_in_trouble
0.00600448,69,0,1811.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.033377008,66,0,154.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.0,47,0,0.27837773,12500.0,6,0,2,0,2.0,was_in_trouble
0.824154396,56,0,0.260789868,6000.0,2,0,0,0,0.0,was_in_trouble
0.102500998,65,0,2596.0,5400.0,19,0,2,0,0.0,was_in_trouble
0.268578067,57,0,781.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.401076058,58,0,2660.0,5400.0,5,0,1,0,0.0,was_in_trouble
0.333275225,51,2,1.174329175,5850.0,18,0,3,0,2.0,was_in_trouble
0.653608181,51,0,1490.0,5400.0,6,0,0,0,0.0,was_not_in_trouble
0.558295436,47,2,0.65526971,6024.0,15,0,2,0,2.0,was_in_trouble
0.049202056,68,0,0.27562073,6000.0,18,0,3,0,0.0,was_in_trouble
0.019046712,72,0,0.198933689,3000.0,6,0,1,0,0.0,was_in_trouble
0.065630397,74,0,21.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.006579864,52,1,0.277521812,10200.0,18,0,1,0,0.0,was_in_trouble
0.0,68,0,0.207654956,7001.0,5,0,1,0,1.0,was_in_trouble
0.028418438,30,0,0.098716683,7090.0,4,0,0,0,0.0,was_in_trouble
0.000461493,61,0,0.000184604,5416.0,21,0,0,0,0.0,was_in_trouble
0.284085817,41,1,0.338356554,3516.0,10,0,0,0,2.0,was_in_trouble
1.011046918,38,0,0.25881104,4709.0,6,0,0,0,1.0,was_in_trouble
0.587179948,45,2,0.528596187,7500.0,11,0,2,0,3.0,was_in_trouble
0.000841326,47,0,0.603267496,4100.0,14,0,2,0,1.0,was_in_trouble
0.401381567,24,0,0.713763703,820.0,5,0,0,0,0.0,was_in_trouble
0.126958261,46,0,102.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.9999999,57,1,0.0,9833.0,0,1,0,0,0.0,was_in_trouble
0.046241302,60,0,0.282316119,3194.0,18,0,2,0,0.0,was_in_trouble
0.121575685,61,0,0.131328841,5786.0,3,0,1,0,0.0,was_in_trouble
